erp_sale_id,erp_vehicle_id,sale_date,sale_price,original_cost,sale_channel,buyer_type,days_on_market,profit_margin,dealer_discount,sales_person,finance_option,erp_last_updated
ERP_SAL011836,ERP_VH011836,2022-09-18,715517,703573,Dealer Network,Private,62,0.017,0.06,Julia Hood,Bank Finance,2025-04-30 14:12
ERP_SAL011837,ERP_VH011837,2024-03-17,515501,452482,Dealer Network,Private,13,0.139,0.07,Daryl Pratt,In-House Finance,2025-01-28 07:40
ERP_SAL011838,ERP_VH011838,2025-06-26,517360,519200,Dealer Network,Fleet Buyer,29,-0.004,0.04,Cynthia Scott,Bank Finance,2024-08-17 15:07
ERP_SAL011839,ERP_VH011839,2023-06-02,168373,164001,Dealer Network,Fleet Buyer,87,0.027,0.08,Lori Anderson,Bank Finance,2025-03-05 18:37
ERP_SAL011840,ERP_VH011840,2025-01-08,593474,521844,Online Auction,Fleet Buyer,48,0.137,0.1,Bobby Willis,Bank Finance,2025-01-12 00:03
ERP_SAL011841,ERP_VH011841,2025-03-30,503146,503120,Online Auction,Fleet Buyer,52,0.0,0.01,Nancy Dennis,Bank Finance,2025-07-05 00:18
ERP_SAL011842,ERP_VH011842,2025-02-26,656923,588942,Dealer Network,Fleet Buyer,41,0.115,0.08,Janice Elliott,Bank Finance,2025-01-07 23:50
ERP_SAL011843,ERP_VH011843,2025-01-22,309629,370589,Dealer Network,Private,68,-0.164,0.07,Shannon Mason,Bank Finance,2024-11-07 08:35
ERP_SAL011844,ERP_VH011844,2024-05-07,671929,614194,Retail Showroom,Fleet Buyer,46,0.094,0.03,Roger Rich,In-House Finance,2025-04-02 19:45
ERP_SAL011845,ERP_VH011845,2024-03-08,137445,165475,Dealer Network,Private,60,-0.169,0.05,Sarah Griffith,Cash,2024-12-08 22:59
ERP_SAL011846,ERP_VH011846,2024-04-24,442802,538294,Online Auction,Private,87,-0.177,0.06,Brandon Walker,Cash,2024-07-19 18:24
ERP_SAL011847,ERP_VH011847,2024-10-03,231266,270767,Online Auction,Fleet Buyer,20,-0.146,0.02,Jamie Valdez,Bank Finance,2025-01-04 23:36
ERP_SAL011848,ERP_VH011848,2024-01-15,559783,664083,Dealer Network,Private,25,-0.157,0.1,Katelyn Saunders,In-House Finance,2025-01-02 16:22
ERP_SAL011849,ERP_VH011849,2025-04-27,650147,730777,Dealer Network,Fleet Buyer,45,-0.11,0.09,Jeremy West,Cash,2025-03-24 03:02
ERP_SAL011850,ERP_VH011850,2024-01-02,339931,332502,Dealer Network,Fleet Buyer,64,0.022,0.03,Gregory Rodriguez DDS,Bank Finance,2025-01-09 03:23
ERP_SAL011851,ERP_VH011851,2022-10-05,546985,571298,Online Auction,Dealer,76,-0.043,0.01,Cassandra Lewis,Cash,2024-12-05 18:52
ERP_SAL011852,ERP_VH011852,2023-08-07,633858,543484,Dealer Network,Dealer,51,0.166,0.02,Joshua Small,Cash,2024-07-20 03:58
ERP_SAL011853,ERP_VH011853,2024-01-18,699044,720625,Dealer Network,Fleet Buyer,21,-0.03,0.03,Dustin Tucker,Cash,2024-12-22 14:15
ERP_SAL011854,ERP_VH011854,2024-07-20,368882,310811,Online Auction,Private,85,0.187,0.03,Karen Bell,In-House Finance,2025-05-31 16:57
ERP_SAL011855,ERP_VH011855,2022-10-12,841547,726077,Dealer Network,Dealer,75,0.159,0.03,Jeffrey Wilkerson,Bank Finance,2025-05-25 01:53
ERP_SAL011856,ERP_VH011856,2023-07-11,794498,692828,Dealer Network,Fleet Buyer,63,0.147,0.02,Debra Perry,Bank Finance,2024-10-28 01:06
ERP_SAL011857,ERP_VH011857,2023-12-29,605417,526257,Dealer Network,Fleet Buyer,63,0.15,0.08,Brooke Lopez,Cash,2025-06-14 09:23
ERP_SAL011858,ERP_VH011858,2023-05-28,370289,457880,Online Auction,Fleet Buyer,70,-0.191,0.03,Jonathan Baker,In-House Finance,2024-09-11 23:14
ERP_SAL011859,ERP_VH011859,2022-12-09,714144,772920,Online Auction,Fleet Buyer,65,-0.076,0.09,Susan Jones,Bank Finance,2024-11-07 22:54
ERP_SAL011860,ERP_VH011860,2023-11-22,615896,617341,Retail Showroom,Private,44,-0.002,0.02,Laura Sims,Bank Finance,2025-04-30 08:01
ERP_SAL011861,ERP_VH011861,2022-10-24,178983,172177,Dealer Network,Private,54,0.04,0.09,Mrs. Suzanne Mcconnell DVM,Bank Finance,2024-12-22 17:05
ERP_SAL011862,ERP_VH011862,2024-08-09,204583,231589,Dealer Network,Fleet Buyer,36,-0.117,0.09,Brian Patterson,In-House Finance,2024-09-05 05:36
ERP_SAL011863,ERP_VH011863,2024-05-18,257013,308709,Dealer Network,Private,54,-0.167,0.05,Pamela Francis,In-House Finance,2024-09-07 23:42
ERP_SAL011864,ERP_VH011864,2024-09-30,330005,373747,Dealer Network,Fleet Buyer,73,-0.117,0.03,Mikayla Lewis,In-House Finance,2024-11-12 11:10
ERP_SAL011865,ERP_VH011865,2022-07-17,603299,747904,Retail Showroom,Fleet Buyer,16,-0.193,0.02,April Miller,In-House Finance,2024-08-30 10:30
ERP_SAL011866,ERP_VH011866,2023-12-23,504704,616229,Dealer Network,Private,19,-0.181,0.04,Noah Campbell,Bank Finance,2025-01-08 11:14
ERP_SAL011867,ERP_VH011867,2023-10-23,488672,545354,Online Auction,Fleet Buyer,88,-0.104,0.07,Melinda Johnston,Cash,2025-04-23 12:53
ERP_SAL011868,ERP_VH011868,2023-10-28,282900,267051,Online Auction,Fleet Buyer,8,0.059,0.05,Paula Young,Bank Finance,2025-06-04 00:44
ERP_SAL011869,ERP_VH011869,2023-10-16,615587,613962,Dealer Network,Private,34,0.003,0.05,Christina Mccormick DDS,Bank Finance,2025-02-27 01:45
ERP_SAL011870,ERP_VH011870,2023-05-22,578201,717593,Retail Showroom,Fleet Buyer,53,-0.194,0.04,Christopher Blackwell,Bank Finance,2025-04-28 17:19
ERP_SAL011871,ERP_VH011871,2023-07-12,164175,168786,Dealer Network,Fleet Buyer,82,-0.027,0.09,Brian Mitchell,In-House Finance,2024-08-22 22:38
ERP_SAL011872,ERP_VH011872,2024-10-18,173398,154298,Dealer Network,Fleet Buyer,33,0.124,0.05,Brenda Freeman,In-House Finance,2024-10-01 04:07
ERP_SAL011873,ERP_VH011873,2023-09-11,179900,206084,Retail Showroom,Dealer,18,-0.127,0.06,Carla Bishop,Cash,2024-09-17 18:58
ERP_SAL011874,ERP_VH011874,2023-02-23,562283,619380,Dealer Network,Fleet Buyer,65,-0.092,0.08,Justin Alvarado,Cash,2025-01-07 20:57
ERP_SAL011875,ERP_VH011875,2025-03-22,638810,545073,Online Auction,Fleet Buyer,25,0.172,0.09,John Harrison,Cash,2024-11-02 04:38
ERP_SAL011876,ERP_VH011876,2024-12-27,149489,156301,Retail Showroom,Fleet Buyer,64,-0.044,0.0,Gina Gray,In-House Finance,2025-01-04 22:54
ERP_SAL011877,ERP_VH011877,2024-10-05,475984,418417,Dealer Network,Private,71,0.138,0.02,Ashlee Garner,In-House Finance,2025-05-31 02:34
ERP_SAL011878,ERP_VH011878,2023-04-19,253492,303064,Online Auction,Fleet Buyer,73,-0.164,0.03,Kristin Ramos,Bank Finance,2024-07-16 01:52
ERP_SAL011879,ERP_VH011879,2025-02-12,759351,771416,Dealer Network,Fleet Buyer,61,-0.016,0.06,Mrs. Mackenzie Bryan,Cash,2024-10-14 14:29
ERP_SAL011880,ERP_VH011880,2023-12-30,658758,722184,Retail Showroom,Fleet Buyer,50,-0.088,0.07,Dana Dunn,Cash,2025-05-08 21:39
ERP_SAL011881,ERP_VH011881,2023-02-25,145383,175998,Dealer Network,Private,81,-0.174,0.09,Nicole Myers,In-House Finance,2025-05-07 21:17
ERP_SAL011882,ERP_VH011882,2025-04-13,183233,195309,Dealer Network,Fleet Buyer,82,-0.062,0.02,David Greer,Bank Finance,2025-04-16 15:01
ERP_SAL011883,ERP_VH011883,2024-05-17,379253,446017,Online Auction,Private,47,-0.15,0.1,Paul Williams,Cash,2025-05-17 21:35
ERP_SAL011884,ERP_VH011884,2023-05-18,235276,249614,Dealer Network,Private,52,-0.057,0.08,Nancy Farmer,Bank Finance,2024-11-13 04:43
ERP_SAL011885,ERP_VH011885,2023-10-30,240190,283395,Dealer Network,Private,57,-0.152,0.03,Rachel Montgomery,In-House Finance,2024-11-29 17:53
ERP_SAL011886,ERP_VH011886,2025-05-14,407530,446902,Retail Showroom,Fleet Buyer,33,-0.088,0.04,Richard Bond,Bank Finance,2025-01-11 02:30
ERP_SAL011887,ERP_VH011887,2023-08-09,633152,708509,Online Auction,Fleet Buyer,80,-0.106,0.08,Sharon Moore MD,Bank Finance,2024-08-24 01:29
ERP_SAL011888,ERP_VH011888,2025-04-17,391688,352314,Online Auction,Private,69,0.112,0.05,Michael Williams,In-House Finance,2025-05-13 00:16
ERP_SAL011889,ERP_VH011889,2024-08-26,204486,234763,Retail Showroom,Private,15,-0.129,0.07,Jacob Jones,Cash,2024-07-10 06:58
ERP_SAL011890,ERP_VH011890,2025-04-12,660666,770964,Dealer Network,Fleet Buyer,49,-0.143,0.04,Keith Snyder,In-House Finance,2025-06-13 13:20
ERP_SAL011891,ERP_VH011891,2024-10-21,305910,331084,Online Auction,Private,7,-0.076,0.08,Lee Jacobs,Bank Finance,2024-10-16 07:45
ERP_SAL011892,ERP_VH011892,2024-01-01,174818,150832,Online Auction,Fleet Buyer,57,0.159,0.05,Keith Griffin,Bank Finance,2025-06-30 00:09
ERP_SAL011893,ERP_VH011893,2025-04-23,578065,696039,Dealer Network,Private,52,-0.169,0.05,Renee Woodward,Bank Finance,2025-06-14 00:52
ERP_SAL011894,ERP_VH011894,2022-10-17,138397,160096,Dealer Network,Fleet Buyer,78,-0.136,0.07,Paul Lambert,Bank Finance,2025-05-30 22:52
ERP_SAL011895,ERP_VH011895,2023-10-27,306325,314353,Dealer Network,Private,85,-0.026,0.07,Holly Johnson,Bank Finance,2024-08-15 11:36
ERP_SAL011896,ERP_VH011896,2024-01-02,590378,707893,Retail Showroom,Private,48,-0.166,0.06,Curtis Quinn,In-House Finance,2025-02-10 11:50
ERP_SAL011897,ERP_VH011897,2024-11-26,894400,770917,Online Auction,Fleet Buyer,40,0.16,0.1,Hector Villa,Cash,2024-08-13 08:44
ERP_SAL011898,ERP_VH011898,2024-01-26,536117,617894,Online Auction,Fleet Buyer,62,-0.132,0.06,Hayley Anthony,Bank Finance,2025-03-11 19:37
ERP_SAL011899,ERP_VH011899,2022-08-04,241109,211426,Dealer Network,Private,10,0.14,0.04,Danny Johnson,Bank Finance,2025-01-26 20:32
ERP_SAL011900,ERP_VH011900,2025-06-03,491871,421820,Online Auction,Private,12,0.166,0.02,David Wu,Cash,2024-11-11 03:21
ERP_SAL011901,ERP_VH011901,2024-12-12,699032,786616,Dealer Network,Private,83,-0.111,0.05,Cynthia Hughes,Cash,2024-10-11 22:02
ERP_SAL011902,ERP_VH011902,2023-01-03,870994,755097,Online Auction,Private,26,0.153,0.05,Amy Compton,Cash,2024-11-21 15:15
ERP_SAL011903,ERP_VH011903,2024-10-03,693157,653346,Dealer Network,Fleet Buyer,77,0.061,0.07,Jennifer Keller,Bank Finance,2024-09-17 03:16
ERP_SAL011904,ERP_VH011904,2023-11-27,584177,586333,Dealer Network,Private,29,-0.004,0.01,Michael Bush,Bank Finance,2024-11-07 02:25
ERP_SAL011905,ERP_VH011905,2024-01-06,346243,397936,Online Auction,Fleet Buyer,77,-0.13,0.03,Maria Moore MD,Cash,2025-02-28 02:27
ERP_SAL011906,ERP_VH011906,2022-12-25,664020,569811,Online Auction,Private,80,0.165,0.09,Kevin Johns,Bank Finance,2024-10-20 01:38
ERP_SAL011907,ERP_VH011907,2022-08-18,216715,223418,Online Auction,Private,45,-0.03,0.03,Charles Vega,Bank Finance,2024-10-20 05:13
ERP_SAL011908,ERP_VH011908,2025-03-10,445636,416282,Dealer Network,Fleet Buyer,71,0.071,0.09,Eric Rasmussen,In-House Finance,2025-05-10 12:42
ERP_SAL011909,ERP_VH011909,2024-10-11,577398,586605,Dealer Network,Private,53,-0.016,0.03,Joyce Taylor,In-House Finance,2025-05-13 15:30
ERP_SAL011910,ERP_VH011910,2023-01-10,311394,317542,Dealer Network,Private,44,-0.019,0.02,Regina Johnson,Bank Finance,2024-10-12 09:51
ERP_SAL011911,ERP_VH011911,2023-10-06,433902,394726,Online Auction,Private,39,0.099,0.03,Anthony Stewart,Cash,2025-06-11 22:51
ERP_SAL011912,ERP_VH011912,2023-07-18,400531,384106,Dealer Network,Fleet Buyer,45,0.043,0.0,Anthony Sullivan MD,Bank Finance,2025-05-02 05:12
ERP_SAL011913,ERP_VH011913,2024-03-14,187961,160208,Dealer Network,Fleet Buyer,64,0.173,0.08,Christopher Miller,Bank Finance,2024-12-03 22:44
ERP_SAL011914,ERP_VH011914,2025-02-01,211009,180475,Online Auction,Private,50,0.169,0.05,Mckenzie Payne,Bank Finance,2024-08-27 19:44
ERP_SAL011915,ERP_VH011915,2025-01-27,422668,422671,Online Auction,Fleet Buyer,83,-0.0,0.03,Travis Murillo,Bank Finance,2025-06-19 06:28
ERP_SAL011916,ERP_VH011916,2024-11-15,190840,219866,Online Auction,Private,9,-0.132,0.01,David Harris,Bank Finance,2024-11-02 09:56
ERP_SAL011917,ERP_VH011917,2023-02-19,396252,360219,Online Auction,Private,42,0.1,0.09,Michele Reed,Cash,2025-02-28 12:17
ERP_SAL011918,ERP_VH011918,2022-11-01,505669,534065,Dealer Network,Fleet Buyer,24,-0.053,0.05,Jennifer Mercado,In-House Finance,2024-08-17 16:11
ERP_SAL011919,ERP_VH011919,2024-09-15,629479,531197,Dealer Network,Private,36,0.185,0.01,Samantha Bowers,Bank Finance,2024-12-15 10:08
ERP_SAL011920,ERP_VH011920,2024-10-31,389218,351890,Online Auction,Private,43,0.106,0.0,Christopher Brown,Bank Finance,2025-04-26 20:44
ERP_SAL011921,ERP_VH011921,2024-06-15,621510,580864,Online Auction,Private,87,0.07,0.02,Stacy White,Bank Finance,2025-04-17 22:57
ERP_SAL011922,ERP_VH011922,2024-10-19,711698,760507,Dealer Network,Dealer,68,-0.064,0.01,Juan Hull,Bank Finance,2024-11-08 21:48
ERP_SAL011923,ERP_VH011923,2023-06-19,311521,261408,Retail Showroom,Fleet Buyer,66,0.192,0.09,John Lester,Cash,2024-12-10 07:23
ERP_SAL011924,ERP_VH011924,2024-09-19,210425,194074,Dealer Network,Fleet Buyer,87,0.084,0.05,Autumn Franklin,In-House Finance,2025-02-04 22:33
ERP_SAL011925,ERP_VH011925,2024-07-10,199769,242952,Dealer Network,Fleet Buyer,16,-0.178,0.08,Joseph Moreno,Bank Finance,2024-10-09 12:24
ERP_SAL011926,ERP_VH011926,2024-09-04,627329,769108,Online Auction,Dealer,75,-0.184,0.06,Lisa Dawson,Bank Finance,2025-03-16 07:43
ERP_SAL011927,ERP_VH011927,2023-04-02,149258,175180,Online Auction,Fleet Buyer,8,-0.148,0.03,Karen Greene,Cash,2025-02-18 13:10
ERP_SAL011928,ERP_VH011928,2025-06-26,205759,217380,Dealer Network,Fleet Buyer,49,-0.053,0.01,Matthew Martinez,Bank Finance,2024-08-22 22:15
ERP_SAL011929,ERP_VH011929,2025-06-22,392146,366080,Online Auction,Private,90,0.071,0.06,Karen Smith,Bank Finance,2024-07-16 17:18
ERP_SAL011930,ERP_VH011930,2024-07-25,237881,252881,Retail Showroom,Fleet Buyer,30,-0.059,0.03,Kurt Hernandez,Bank Finance,2024-11-02 05:40
ERP_SAL011931,ERP_VH011931,2023-11-29,188050,186945,Dealer Network,Private,88,0.006,0.09,Bryan Ewing,Cash,2024-08-18 12:26
ERP_SAL011932,ERP_VH011932,2024-09-13,133870,155440,Online Auction,Private,51,-0.139,0.01,Jason Chambers,Bank Finance,2024-12-17 21:54
ERP_SAL011933,ERP_VH011933,2025-03-03,601791,513428,Online Auction,Fleet Buyer,62,0.172,0.04,Michael Walsh,Cash,2025-03-03 01:39
ERP_SAL011934,ERP_VH011934,2023-08-24,563108,507898,Dealer Network,Private,73,0.109,0.08,Lisa Reed,Bank Finance,2025-05-09 06:35
ERP_SAL011935,ERP_VH011935,2024-07-14,270219,233594,Dealer Network,Private,54,0.157,0.08,Amanda Carney,Cash,2025-02-21 09:22
ERP_SAL011936,ERP_VH011936,2023-10-11,143327,153269,Dealer Network,Fleet Buyer,45,-0.065,0.08,Chad Lynch,In-House Finance,2025-07-03 07:18
ERP_SAL011937,ERP_VH011937,2024-03-12,704368,743778,Online Auction,Private,69,-0.053,0.02,Mrs. Megan Schmidt DVM,In-House Finance,2025-03-24 04:19
ERP_SAL011938,ERP_VH011938,2022-11-02,745983,781572,Online Auction,Private,33,-0.046,0.04,Benjamin Irwin,Bank Finance,2024-10-23 01:02
ERP_SAL011939,ERP_VH011939,2025-04-24,340270,322422,Online Auction,Private,58,0.055,0.08,Anne Harris,Cash,2024-09-08 21:26
ERP_SAL011940,ERP_VH011940,2023-04-02,261771,271227,Dealer Network,Private,46,-0.035,0.05,Linda Bailey,In-House Finance,2024-09-19 18:28
ERP_SAL011941,ERP_VH011941,2024-09-26,559527,474882,Dealer Network,Private,12,0.178,0.01,Joann Green,Bank Finance,2025-03-12 02:12
ERP_SAL011942,ERP_VH011942,2023-10-27,352284,439467,Online Auction,Fleet Buyer,15,-0.198,0.04,Ronald Summers,Cash,2024-10-12 21:16
ERP_SAL011943,ERP_VH011943,2023-06-21,586723,565708,Dealer Network,Fleet Buyer,11,0.037,0.04,Danielle Cole,Cash,2024-12-23 19:46
ERP_SAL011944,ERP_VH011944,2024-03-25,294882,359072,Online Auction,Fleet Buyer,30,-0.179,0.06,Doris Anthony,Cash,2025-05-16 03:51
ERP_SAL011945,ERP_VH011945,2024-08-15,285206,259845,Retail Showroom,Fleet Buyer,7,0.098,0.07,Troy Carter,In-House Finance,2024-07-13 16:21
ERP_SAL011946,ERP_VH011946,2023-01-02,395635,404334,Dealer Network,Private,69,-0.022,0.02,Helen Stewart,Bank Finance,2024-08-19 10:33
ERP_SAL011947,ERP_VH011947,2024-08-16,300134,265445,Online Auction,Fleet Buyer,7,0.131,0.03,Laura Leonard,Bank Finance,2025-05-17 21:30
ERP_SAL011948,ERP_VH011948,2023-03-17,570713,501250,Dealer Network,Private,16,0.139,0.01,Allen Robbins,Bank Finance,2025-04-18 06:26
ERP_SAL011949,ERP_VH011949,2023-02-25,433366,511867,Online Auction,Private,86,-0.153,0.0,Kathryn Watson,Bank Finance,2024-10-13 05:45
ERP_SAL011950,ERP_VH011950,2022-08-24,562302,493780,Online Auction,Dealer,30,0.139,0.02,Gregory Brown,Cash,2025-02-01 14:17
ERP_SAL011951,ERP_VH011951,2024-08-26,186670,156870,Online Auction,Private,53,0.19,0.08,Christina Brown,In-House Finance,2025-04-01 01:40
ERP_SAL011952,ERP_VH011952,2024-06-26,295411,364786,Dealer Network,Private,43,-0.19,0.05,Dr. Joseph Davis MD,Cash,2024-08-23 02:58
ERP_SAL011953,ERP_VH011953,2024-12-12,176871,185951,Retail Showroom,Private,73,-0.049,0.01,Melissa Cooper,Bank Finance,2024-09-24 03:41
ERP_SAL011954,ERP_VH011954,2023-09-03,616947,734477,Dealer Network,Private,75,-0.16,0.07,Nicole Williams,Bank Finance,2024-12-25 15:14
ERP_SAL011955,ERP_VH011955,2025-05-27,546291,485068,Dealer Network,Fleet Buyer,24,0.126,0.01,Jonathan Williams,Cash,2024-07-27 16:11
ERP_SAL011956,ERP_VH011956,2023-04-24,200913,247443,Dealer Network,Fleet Buyer,53,-0.188,0.03,Steven Reed,In-House Finance,2025-06-11 18:00
ERP_SAL011957,ERP_VH011957,2025-01-21,343376,412213,Online Auction,Private,27,-0.167,0.09,Edwin Lopez,Bank Finance,2024-12-17 17:03
ERP_SAL011958,ERP_VH011958,2022-11-30,705933,601455,Dealer Network,Fleet Buyer,29,0.174,0.09,Joshua Lewis,In-House Finance,2025-01-21 08:01
ERP_SAL011959,ERP_VH011959,2024-09-25,496089,432627,Dealer Network,Fleet Buyer,36,0.147,0.03,Danielle Kelley,Bank Finance,2024-09-10 11:14
ERP_SAL011960,ERP_VH011960,2024-09-25,299323,293936,Retail Showroom,Private,19,0.018,0.07,Taylor Holden,In-House Finance,2025-05-15 10:29
ERP_SAL011961,ERP_VH011961,2023-11-29,647668,721844,Dealer Network,Private,23,-0.103,0.06,Bryan Jacobs,Bank Finance,2025-04-23 19:38
ERP_SAL011962,ERP_VH011962,2023-06-02,318095,287645,Online Auction,Private,66,0.106,0.02,Adrienne Garcia,Bank Finance,2024-10-15 21:58
ERP_SAL011963,ERP_VH011963,2024-01-31,692794,591092,Dealer Network,Private,18,0.172,0.04,Reginald Jackson,Bank Finance,2024-11-09 17:04
ERP_SAL011964,ERP_VH011964,2022-10-25,785784,662219,Retail Showroom,Fleet Buyer,29,0.187,0.08,Sara Rocha,Bank Finance,2024-07-22 15:49
ERP_SAL011965,ERP_VH011965,2023-02-13,314130,268907,Online Auction,Dealer,45,0.168,0.02,Randy Richards,Bank Finance,2024-09-23 22:50
ERP_SAL011966,ERP_VH011966,2024-08-10,318338,322900,Retail Showroom,Fleet Buyer,12,-0.014,0.1,Joseph Owens,Bank Finance,2024-09-15 19:54
ERP_SAL011967,ERP_VH011967,2022-10-22,467910,474100,Dealer Network,Private,53,-0.013,0.06,Keith Moses,In-House Finance,2025-05-25 06:11
ERP_SAL011968,ERP_VH011968,2022-12-13,483914,524031,Online Auction,Private,14,-0.077,0.03,Jennifer Bishop,Bank Finance,2025-01-28 04:41
ERP_SAL011969,ERP_VH011969,2025-04-20,633794,602754,Dealer Network,Fleet Buyer,31,0.051,0.04,Erin Espinoza,Cash,2025-05-29 11:46
ERP_SAL011970,ERP_VH011970,2023-07-08,201802,199643,Retail Showroom,Private,70,0.011,0.0,Michael Meza,Cash,2025-01-31 14:33
ERP_SAL011971,ERP_VH011971,2025-07-01,460417,534758,Online Auction,Private,88,-0.139,0.07,Tonya Washington,Cash,2025-01-05 02:38
ERP_SAL011972,ERP_VH011972,2023-11-03,663363,626221,Dealer Network,Private,76,0.059,0.05,John Allen,In-House Finance,2024-12-31 05:33
ERP_SAL011973,ERP_VH011973,2025-02-18,505952,458431,Retail Showroom,Private,82,0.104,0.01,Thomas Cox,Bank Finance,2025-03-04 12:12
ERP_SAL011974,ERP_VH011974,2024-07-28,613400,693853,Online Auction,Private,46,-0.116,0.05,Richard Mclaughlin,Bank Finance,2025-05-14 23:22
ERP_SAL011975,ERP_VH011975,2025-04-15,601856,523876,Dealer Network,Private,55,0.149,0.08,Caitlin Nolan,Cash,2025-01-07 12:31
ERP_SAL011976,ERP_VH011976,2023-06-06,577608,556260,Online Auction,Dealer,11,0.038,0.01,Carl Mack,In-House Finance,2024-11-20 20:29
ERP_SAL011977,ERP_VH011977,2024-09-21,360509,425510,Online Auction,Fleet Buyer,82,-0.153,0.02,Janet Harris,Cash,2024-10-17 08:38
ERP_SAL011978,ERP_VH011978,2023-09-30,443576,408833,Dealer Network,Private,65,0.085,0.01,Luke Chapman,Bank Finance,2025-04-26 10:28
ERP_SAL011979,ERP_VH011979,2022-08-17,206543,196453,Online Auction,Fleet Buyer,33,0.051,0.05,David Salazar,Bank Finance,2025-05-31 07:14
ERP_SAL011980,ERP_VH011980,2023-08-18,891515,751335,Dealer Network,Private,89,0.187,0.04,Crystal Valentine,Cash,2024-08-27 02:57
ERP_SAL011981,ERP_VH011981,2023-02-08,520708,540703,Retail Showroom,Private,56,-0.037,0.01,James Williams,Cash,2025-04-15 18:53
ERP_SAL011982,ERP_VH011982,2024-10-30,449165,519739,Online Auction,Fleet Buyer,21,-0.136,0.08,Nicholas Walls,In-House Finance,2024-12-19 03:52
ERP_SAL011983,ERP_VH011983,2023-06-25,628110,690237,Dealer Network,Fleet Buyer,41,-0.09,0.04,Michael Lam,Bank Finance,2025-01-24 15:32
ERP_SAL011984,ERP_VH011984,2022-11-10,444501,395550,Dealer Network,Private,82,0.124,0.01,Michael Thompson,Cash,2025-03-13 00:29
ERP_SAL011985,ERP_VH011985,2023-06-13,616768,562047,Retail Showroom,Private,83,0.097,0.07,Paul Beasley MD,Bank Finance,2025-02-06 03:02
ERP_SAL011986,ERP_VH011986,2022-10-26,380659,393899,Retail Showroom,Fleet Buyer,32,-0.034,0.03,Rodney Rodriguez,Bank Finance,2024-07-26 23:31
ERP_SAL011987,ERP_VH011987,2023-12-31,721346,603286,Dealer Network,Fleet Buyer,71,0.196,0.06,Mary Taylor,Bank Finance,2025-02-11 10:55
ERP_SAL011988,ERP_VH011988,2025-06-15,545911,478847,Retail Showroom,Fleet Buyer,38,0.14,0.05,Katherine Wright,Bank Finance,2025-01-23 23:16
ERP_SAL011989,ERP_VH011989,2023-09-17,407531,372387,Dealer Network,Private,13,0.094,0.0,Pamela Miller,Bank Finance,2024-09-13 16:35
ERP_SAL011990,ERP_VH011990,2022-09-01,588493,729827,Dealer Network,Fleet Buyer,50,-0.194,0.05,Katie Higgins,Bank Finance,2025-07-02 21:16
ERP_SAL011991,ERP_VH011991,2024-10-31,547572,622457,Online Auction,Private,61,-0.12,0.03,Daniel York,Bank Finance,2025-03-01 15:39
ERP_SAL011992,ERP_VH011992,2023-01-12,276981,290974,Online Auction,Private,78,-0.048,0.06,Haley Bowen,Bank Finance,2025-01-05 02:12
ERP_SAL011993,ERP_VH011993,2023-01-30,609072,584941,Dealer Network,Fleet Buyer,76,0.041,0.09,Catherine Hernandez,Cash,2025-01-13 18:20
ERP_SAL011994,ERP_VH011994,2022-07-06,182231,197740,Dealer Network,Dealer,86,-0.078,0.03,Zachary Edwards,Bank Finance,2024-11-09 15:38
ERP_SAL011995,ERP_VH011995,2024-05-27,393179,400157,Retail Showroom,Private,39,-0.017,0.03,Valerie Anderson,Bank Finance,2025-06-18 17:53
ERP_SAL011996,ERP_VH011996,2023-04-30,325234,319792,Online Auction,Fleet Buyer,75,0.017,0.03,Miss Christina Brown,Cash,2025-06-24 00:15
ERP_SAL011997,ERP_VH011997,2022-09-28,861232,789795,Online Auction,Private,35,0.09,0.06,Steven Dixon,Bank Finance,2025-06-09 03:24
ERP_SAL011998,ERP_VH011998,2025-04-24,476375,449584,Online Auction,Fleet Buyer,45,0.06,0.09,Anthony James,Bank Finance,2024-12-08 01:48
ERP_SAL011999,ERP_VH011999,2023-05-31,461940,459487,Retail Showroom,Fleet Buyer,52,0.005,0.03,Valerie Crawford,In-House Finance,2025-04-17 20:24
